PRS_NAT;PRS_NAT_STA;PRS_NAT_CB2;PRS_NAT_LIB;NAT_SOI_TOP;TDM_NAT_AFF;PRS_NAT_TDM;NAT_CPL_ACT;CCA_CPL_COD;PRN_AID_TOP;PRS_SPP_TOP;TOP_SNI;TYA_COD;CEL_TYP;TOP_PRS_SOI;PRS_NAT_RGT;TOP_TRF_OPP;PRS_NAT_OBS;TEC_COL
5109;99;OV1;FORFAIT MONTURE MOINS DE 18 ANS CMU OV1;0;9;99;0;;0;;1;Z;;0;40;;ferme le 31/12/2019;0
5110;99;OV2;FORFAIT MONTURE MOINS DE 18 ANS CMU OV2;0;9;99;0;;0;;1;Z;;0;40;;ferme le 31/12/2019;0
5111;99;OV3;FORFAIT MONTURE MOINS DE 18 ANS CMU OV3;0;9;99;0;;0;;1;Z;;0;40;;ferme le 31/12/2019;0
5112;99;OV4;FORFAIT MONTURE MOINS DE 18 ANS CMU OV4;0;9;99;0;;0;;1;Z;;0;40;;ferme le 31/12/2019;0
5113;99;OV5;FORFAIT MONTURE MOINS DE 18 ANS CMU OV5;0;9;99;0;;0;;1;Z;;0;40;;ferme le 31/12/2019;0
5114;99;OV6;FORFAIT MONTURE MOINS DE 18 ANS CMU OV6;0;9;99;0;;0;;1;Z;;0;40;;ferme le 31/12/2019;0
5115;99;OV7;FORFAIT MONTURE MOINS DE 18 ANS CMU OV7;0;9;99;0;;0;;1;Z;;0;40;;ferme le 31/12/2019;0
5116;99;OV8;FORFAIT MONTURE MOINS DE 18 ANS CMU OV8;0;9;99;0;;0;;1;Z;;0;40;;ferme le 31/12/2019;0
5117;99;OV9;FORFAIT MONTURE MOINS DE 18 ANS CMU OV9;0;9;99;0;;0;;1;Z;;0;40;;ferme le 31/12/2019;0
5118;99;OVA;FORFAIT MONTURE MOINS DE 18 ANS CMU OVA;0;9;99;0;;0;;1;Z;;0;40;;ferme le 31/12/2019;0
5119;99;OVB;FORFAIT MONTURE MOINS DE 18 ANS CMU OVB;0;9;99;0;;0;;1;Z;;0;40;;ferme le 31/12/2019;0
5120;99;OP7;FORFAIT MONTURE MOINS DE 18 ANS CMU OP7;0;9;99;0;;0;;1;Z;;0;40;;ferme le 31/12/2019;0
5121;99;V01;FORFAIT C2S - VERRE DE CLASSE A, NEUTRE OU UNIFOCAL SIMPLE;0;9;99;0;;0;;1;Z;;0;40;;;0
5122;99;V02;FORFAIT C2S - VERRE DE CLASSE A, UNIFOCAL COMPLEXE;0;9;99;0;;0;;1;Z;;0;40;;;0
5123;99;V03;FORFAIT C2S - VERRE DE CLASSE A, MULTIFOCAL OU PROGRESSIF COMPLEXE;0;9;99;0;;0;;1;Z;;0;40;;;0
5124;99;V04;FORFAIT C2S - VERRE DE CLASSE A, MULTIFOCAL OU PROGRESSIF TRES COMPLEXE;0;9;99;0;;0;;1;Z;;0;40;;;0
5125;99;M01;FORFAIT C2S - MONTURE ADULTE DE CLASSE A;0;9;99;0;;0;;1;Z;;0;40;;;0
5126;99;M02;FORFAIT C2S - MONTURE ENFANT DE CLASSE A;0;9;99;0;;0;;1;Z;;0;40;;;0
5127;99;S01;FORFAIT C2S - OPTIQUE - ADAPTATION VERRE DE CLASSE A;0;9;99;0;;0;;1;Z;;0;40;;;0
5128;99;MS1;FORFAIT C2S - OPTIQUE CLASSE A - SUPPLEMENT POUR MONTURE DE LUNETTES A COQUE - MOINS DE 6 ANS;0;9;99;0;;0;;1;Z;;0;40;;;0
5201;99;FDA;FORFAIT PROTHESE DENTAIRE ADJOINTE;0;9;99;0;;0;;1;Z;21;0;27;;;0
5202;99;FDR;FORFAIT REPARATION PROTHESE ADJOINTE;0;9;99;0;;0;;1;Z;21;0;27;;;0
5203;99;FDC;FORFAIT PROTHESE DENTAIRE CONJOINTE;0;9;99;0;;0;;1;Z;21;0;27;;;0
5204;99;FDO;FORFAIT ORTHODONTIE;0;9;99;0;;0;;1;Z;21;0;27;;;0
5205;99;FPC;FORFAIT PROTHESE CONJOINTE (C2S HORS PANIER DE SOINS);1;9;99;0;;0;;1;Z;20;0;27;;;0
5206;99;FPO;FORFAIT ORTHODONTIQUE (C2S HORS PANIER DE SOINS);1;9;99;0;;0;;1;Z;20;0;27;;;0
5401;99;PAU;FORFAIT AUDIO-PROTHESE;0;9;99;0;;0;;1;Z;21;0;40;;;0
6011;99;CAR-;CARENCE -;0;9;99;0;;0;;0;Z;;0;13;;;0
6012;99;CAR +;CARENCE +;0;9;99;0;;0;;0;Z;;0;13;;;0
6013;99;IJC;IJ CARENCE (CRPCEN);0;9;99;0;;0;;0;Z;23;0;13;;;0
6014;99;CIJ;COMPLEMENT IJ >PLAFOND   (CRPCEN);0;9;99;0;;0;;1;Z;23;0;13;;;0
6110;99;ASN;IJ NORMALES + 6MOIS;1;9;99;0;;0;;1;Z;23;0;13;;fermé le 30/06/2008;0
6111;99;NOR-/REN-/MIN-;IJ NORMALES -3 MOIS;1;9;99;0;;0;;1;Z;;0;13;;;0
6112;99;NOR+/MIN+;IJ NORMALES +3MOIS;1;9;99;0;;0;;1;Z;;0;13;;;0
6113;99;1/1-;IJ REDUITES -3MOIS;1;9;99;0;;0;;1;Z;;0;13;;;0
6114;99;1/1+;IJ REDUITES +3MOIS;1;9;99;0;;0;;1;Z;;0;13;;;0
6115;99;MAJ-/REN+;IJ MAJOREES -3MOIS;1;9;99;0;;0;;1;Z;;0;13;;;0
6116;99;MAJ+/MIJ-/MIJ+;IJ MAJOREES +3MOIS;1;9;99;0;;0;;1;Z;;0;13;;;0
6117;99;MIT-;IJ PARTIELLE,  PERTE DE SALAIRE -3MOIS;1;9;99;0;;0;;1;Z;;0;13;;;0
6118;99;MIT+;IJ PARTIELLE,  PERTE DE SALAIRE +3MOIS;1;9;99;0;;0;;1;Z;;0;13;;;0
6119;99;ASM;IJ MAJOREES + 6 MOIS;1;9;99;0;;0;;1;Z;23;0;13;;fermé le 30/06/2008;0
6120;99;ITI;INDEMNITE TEMPORAIRE D'INAPTITUDE AT/MP;1;9;99;0;;0;;0;Z;23;0;13;;;0
6121;99;PRE;IJ PRENATALES;0;9;99;0;;0;;0;Z;23;0;13;;;0
6122;99;POS;IJ POSTNATALES;0;9;99;0;;0;;0;Z;23;0;13;;;0
6123;99;ADO;IJ EN CAS D  ADOPTION;0;9;99;0;;0;;0;Z;23;0;13;;;0
6124;99;ISM;IJ CONGE SUPPLEMENTAIRE PREMA;0;9;99;0;;0;;0;Z;23;0;13;;;0
6125;99;IRT+/IRT-;INDEMNITE REMPLACEMENT CONJOINTS COLLABORATEURS TI;0;9;99;0;;0;;0;Z;23;0;13;;;0
6126;99;FGP;FORFAIT GROSSESSE TAUX PLEIN TI;0;9;99;0;;0;;0;Z;21;0;13;;;0
6127;99;FGR;FORFAIT GROSSESSE TAUX REDUIT TI;0;9;99;0;;0;;0;Z;21;0;13;;;0
6128;99;FAP;FORFAIT ADOPTION TAUX PLEIN TI;0;9;99;0;;0;;0;Z;21;0;13;;;0
6129;99;FAR;FORFAIT ADOPTION TAUX REDUIT TI;0;9;99;0;;0;;0;Z;21;0;13;;;0
6131;99;CUN-;IJ NORMALES POUR CURE THERMALE;1;9;99;0;;0;;1;Z;;0;24;;;0
6132;99;CUM-;IJ MAJOREES POUR CURE THERMALE;1;9;99;0;;0;;1;Z;;0;24;;;0
6133;99;CUR-;IJ REDUITES POUR CURE THERMALE;1;9;99;0;;0;;1;Z;;0;24;;;0
6134;99;AAM-;IJ MALADIE  PAMC MOINS DE 3 MOIS;0;9;99;0;;0;;0;Z;23;0;0;;;0
6135;99;AAM+;IJ MALADIE  PAMC PLUS DE 3 MOIS;0;9;99;0;;0;;0;Z;23;0;0;;;0
6191;99;IDN;INDEMNITE DE NOURRITURE;0;9;99;0;;0;;0;Z;23;0;13;;;0
6210;99;PEH-/PEH+;IJ PATERNITE HOSPITALISATION ENFANT;0;9;99;0;;0;;0;Z;23;0;13;;;0
6211;99;AFE+/AFE-;ALLOCATION FEMME ENCEINTE;0;9;99;0;;0;;0;Z;23;0;0;;;0
6212;99;PER;IJ CONGE MATERNITE AU PERE;0;9;99;0;;0;;0;Z;23;0;13;;;0
6213;99;;INDEMNITE DE REMPLACEMENT PATERNITE;0;9;99;0;;0;;0;Z;;0;13;;Pas  d information sur la prestation;0
6214;99;ISP-;IJ CONGE SUPPLEMENTAIRE MATERNITE PAMC;0;9;99;0;;0;;0;Z;23;0;0;;;0
6215;99;IRN+/IRN-;IJ CONGE POSTNATAL PAMC;0;9;99;0;;0;;0;Z;23;0;0;;;0
6221;99;ARM;ALLOCATION REPOS MATERNEL NORMAL;0;9;99;0;;0;;0;Z;21;0;13;;;0
6222;99;ARA;ALLOCATION REPOS MATERNEL ADOPTION;0;9;99;0;;0;;0;Z;21;0;13;;;0
6231;99;IRM+/IRM-;IJ CONGE PRENATAL PAMC;0;9;99;0;;0;;0;Z;23;0;13;;;0
6232;99;IRA-/IRA+;IJ CONGE ADOPTION PAMC;0;9;99;0;;0;;0;Z;23;0;13;;;0
6233;99;IRP-;IJ CONGE PATHOLOGIQUE PAMC;0;9;99;0;;0;;0;Z;23;0;13;;;0
6234;99;IRG;INDEMNITE MATERNITE EN CAS DE NAISSANCES MULTIPLES;0;9;99;0;;0;;0;Z;21;0;13;;;0
6235;99;IRC;INDEMNITE DE REMPLACEMENT CONJOINTE COLLABORATRICE;0;9;99;0;;0;;0;Z;21;0;13;;;0
6236;99;IPA-;IJ PATERNITE PAMC;0;9;99;0;;0;;0;Z;23;0;13;;;0
6237;99;IPC;INDEMNITE PATERNITE CONJOINT PAMC;0;9;99;0;;0;;0;Z;21;0;13;;;0
6238;99;IPI;INDEMNITES PATERNITE CONJOINT INFIRMIER;0;9;99;0;;0;;0;Z;21;0;13;;;0
6239;99;IDA;INDEMNITÉ MALADIE DOUBLE ACTIVITÉ  PAMC;1;9;99;0;;0;;0;Z;21;0;0;;;0
6241;99;AVP;ALLOCATION ACCOMPAGNEMENT FIN DE VIE CESSATION ACTIVITE TEMPS PLEIN;0;9;99;0;;0;;0;Z;23;0;13;;;0
6242;99;AVR;ALLOCATION ACCOMPAGNEMENT FIN DE VIE CESSATION ACTIVITE REDUITE;0;9;99;0;;0;;0;Z;23;0;13;;;0
6251;99;NNO-;ALLOCATION NUIT NORMALE - 3 MOIS;0;9;99;0;;0;;0;Z;;0;13;;;0
6252;99;NNO+;ALLOCATION NUIT NORMALE + 3 MOIS;0;9;99;0;;0;;0;Z;;0;13;;;0
6253;99;NME-;ALLOCATION NUIT MAJOREE  3 ENFANTS - 3 MOIS;0;9;99;0;;0;;0;Z;;0;13;;;0
6254;99;NME+;ALLOCATION NUIT MAJOREE  3 ENFANTS + 3 MOIS;0;9;99;0;;0;;0;Z;;0;13;;;0
6255;99;NMN;ALLOCATION NUIT MAJOREE ARRET + 6 MOIS;0;9;99;0;;0;;0;Z;23;0;13;;fermé le 30/12/2006;0
6256;99;NEN;ALLOCATION NUIT MAJOREE ARRET + 6 MOIS ET 3 ENFANTS;0;9;99;0;;0;;0;Z;23;0;13;;fermé le 30/12/2006;0
6257;99;ENO-;ALLOCATION EXPOSITION NORMALE - 3 MOIS;0;9;99;0;;0;;0;Z;;0;13;;;0
6258;99;ENO+;ALLOCATION EXPOSITION NORMALE + 3 MOIS;0;9;99;0;;0;;0;Z;;0;13;;;0
6261;99;EME-;ALLOCATION EXPOSITION MAJOREE 3 ENFANTS - 3 MOIS;0;9;99;0;;0;;0;Z;;0;13;;;0
6262;99;EME+;ALLOCATION EXPOSITION MAJOREE 3 ENFANTS + 3 MOIS;0;9;99;0;;0;;0;Z;;0;13;;;0
6263;99;EMN;ALLOCATION EXPOSITION ARRET + 6 MOIS;0;9;99;0;;0;;0;Z;23;0;13;;fermé le 30/12/2006;0
6264;99;EEN;ALLOCATION EXPOSITION ARRET + 6 MOIS ET 3 ENFANTS;0;9;99;0;;0;;0;Z;23;0;13;;fermé le 30/12/2006;0
6311;99;;RDS IJ MATERNITE;0;9;99;0;;0;;0;Z;;0;0;;Saisie manuelle Qualiflux;0
6312;99;;RDS ALLOC MATERNITE;0;9;99;0;;0;;0;Z;;0;0;;Saisie manuelle Qualiflux;0
7111;99;PI/RPI;PENSION INVALIDITE AVANTAGES DE BASE;0;9;99;0;;0;;0;Z;;0;0;;;0
7112;99;FN/RFN;PENSION INVALIDITE ALLOCATIONS SUPPLEMENTAIRES;0;9;99;0;;0;;0;Z;;0;0;;;0
7113;99;TP/RTP;PENSION INVALIDITE MAJORATIONS POUR ASSISTANCE D  UNE TIERCE PERSONNE;0;9;99;0;;0;;0;Z;;0;0;;;0
7119;99;;PENSIONS D  INVALIDITE SERVIES PAR LE REGIME SPECIAL DE SECURITE SOCIALE DANS LES MINES;0;9;99;0;;0;;0;Z;;0;0;;Pas  d information sur la prestation;0
8111;99;RVI;RENTES DE VICTIME;0;9;99;0;;0;;0;Z;18;0;0;;;0
8112;99;MTP;MAJORATIONS POUR ASSISTANCE D  UNE TIERCE PERSONNE;0;9;99;0;;0;;0;Z;18;0;0;;;0
8113;99;RCS;RENTES DE CONJOINT SURVIVANT;0;9;99;0;;0;;0;Z;18;0;0;;;0
8114;99;REV;RENTES DE REVERSION;0;9;99;0;;0;;0;Z;18;0;0;;;0
8115;99;ROR;RENTES D  ORPHELIN;0;9;99;0;;0;;0;Z;18;0;0;;;0
8116;99;RAS;RENTES D  ASCENDANT;0;9;99;0;;0;;0;Z;18;0;0;;;0
8117;99;FIA;MAJORATION FAUTE INEXCUSABLE RENTE ASCENDANT;0;9;99;1;25;0;;0;Z;18;0;0;;;0
8118;99;FIR;MAJORATION FAUTE INEXCUSABLE RENTE VICTIME;0;9;99;1;25;0;;0;Z;18;0;0;;;0
8119;99;FIC;MAJORATION FAUTE INEXCUSABLE RENTE CONJOINT;0;9;99;1;25;0;;0;Z;18;0;0;;;0
8120;99;FIO;MAJORATION FAUTE INEXCUSABLE RENTE ORPHELIN;0;9;99;1;25;0;;0;Z;18;0;0;;;0
8121;99;PTP;PRESTATION COMPLEMENTAIRE POUR RECOURS A TIERCE PERSONNE;0;9;99;0;;0;;0;Z;18;0;0;;;0
8221;99;MCR;MAJORATIONS CRISTALLISEES;0;9;99;0;;0;;0;Z;18;0;0;;fermé le 31/12/2006;0
8222;99;ROB;RACHAT OBLIGATOIRE;0;9;99;0;;0;;0;Z;18;0;0;;;0
8223;99;RFT;RACHAT FACULTATIF TOTAL;0;9;99;0;;0;;0;Z;18;0;0;;;0
8224;99;RFP;RACHAT FACULTATIF PARTIEL;0;9;99;0;;0;;0;Z;18;0;0;;;0
8225;99;;TRANSFERT DE CAPITAUX;0;9;99;0;;0;;0;Z;;0;0;;Pas  d information sur la prestation;0
8226;99;ICA;INDEMNITE EN CAPITAL ACCIDENT DU TRAVAIL;0;9;99;0;;0;;0;Z;18;0;0;;;0
8227;99;FII;MAJORATION FAUTE INEXCUSABLE INDEMNITE EN CAPITAL;0;9;99;1;25;0;;0;Z;18;0;0;;;0
9111;99;P01;COMPLEMENT TICKET MODERATEUR;0;9;99;0;;0;;1;Z;21;0;39;;;0
9112;99;P02;COMPLEMENT FRAIS DE TRANSPORT ET DE SEJOUR;0;9;99;0;;0;;0;Z;21;0;0;;;0
9113;99;P03;FRAIS OCCASIONNE PAR LE DON D ORGANES;0;9;99;0;;0;;0;Z;21;0;0;;;0
9114;99;P04;COMPLEMENT AUX FRAIS D HOSPITALISATION DE LA MERE QUI ALLAITE SON ENFANT;0;9;99;0;;0;;0;Z;21;0;0;;;0
9115;99;P05;PERTE DE SALAIRE POUR ENFANT MALADE;0;9;99;0;;0;;0;Z;21;0;0;;;0
9116;99;P06;INDEMNITES JOURNALIERES MATERNITE POUR CERTAINES CATEGORIES D ASSURES;0;9;99;0;;0;;0;Z;21;0;0;;;0
9118;99;P08;FRAIS FUNERAIRES;0;9;99;0;;0;;0;Z;21;0;0;;;0
9119;99;P10;COMPLEMENT POUR CURE THERMALE;0;9;99;0;;0;;0;Z;21;0;0;;;0
9121;99;P11;COMPLEMENT TICKET MODERATEUR POUR ENFANT DE MOINS D UN AN;0;9;99;0;;0;;1;Z;21;0;39;;;0
9122;99;P12;ALLOCATION DECES;0;9;99;0;;0;;0;Z;21;0;0;;;0
9123;99;P13;COMPLEMENT MALADIES CHRONIQUES ET MAINTIEN A DOMICILE;0;9;99;0;;0;;0;Z;21;0;0;;;0
9129;99;P09;INDEMNITES COMPLEMENTAIRES EN REEDUCATION PROFESSIONNELLE;0;9;99;0;;0;;0;Z;21;0;0;;;0
9131;99;PSD/IPS;INDEMNITE DE PERTE DE SALAIRE Y COMPRIS  DIALYSE A DOMICILE;0;9;99;0;;0;;0;Z;;0;0;;;0
9132;99;TTH;FRAIS DE DEPLACEMENT EN CURE THERMALE;0;9;99;0;;0;;0;Z;21;0;0;;;0
9133;99;HTH;FRAIS D  HEBERGEMENT EN CURE THERMALE;0;9;99;0;;0;;0;Z;21;0;0;;;0
9134;99;PFR;PRIME DE FIN DE REEDUCATION PROFESSIONNELLE;0;9;99;0;;0;;0;Z;21;0;0;;;0
9135;99;SEC;AIDE FINANCIERE EXCEPTIONNELLE (SECOURS);0;9;99;0;;0;;0;Z;;0;0;;fermé le 20/02/2004;0
9141;99;VA;MAJORATION LIEE A UNE VISITE D  URGENCE;0;9;99;0;;0;;1;Z;20;0;49;;fermé le 15/09/2014;0
9142;99;KAU;MAJORATION LIEE A UN K D  URGENCE;0;9;99;0;;0;;1;Z;;0;49;;;0
9143;99;;SUPPLEMENT POUR SOINS AUX POLYTRAUMATISES;0;9;99;0;;0;;1;Z;;0;49;;;0
9144;99;;HONORAIRES REMUNERANT LA PERMANENCE TELEPHONIQUE SUR LA BASE DE 3 C DE L HEURE (ASTREINTE);0;9;99;0;;0;;1;Z;;0;47;;Saisie manuelle Qualiflux;0
9151;99;;PLAN SEGUIN;0;9;99;0;;0;;1;Z;;0;22;;fermé le 20/05/2011;0
9152;99;;PLAN EVIN;0;9;99;0;;0;;1;Z;;0;22;;fermé le 07/07/2011;0
9161;99;;PRESTATIONS SUPPLEMENTAIRES ALSACE-MOSELLE;0;9;99;0;;0;;0;Z;;0;0;;Saisie manuelle Qualiflux;0
9162;99;SNM;SURVEILLANCE MEDICALE MATERNELLE EN ACTION SANITAIRE ET SOCIALE;0;9;99;0;;0;;0;Z;21;0;0;;;0
9163;99;;CENTRE EXAMEN SANTE  SAISIE MANUELLE;0;9;99;0;;0;;0;Z;;0;0;;Saisie manuelle Qualiflux;0
9164;99;;PRESTATIONS D ASS SNCF ET REGIME GENERAL;0;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9165;99;;PRESTATIONS D ASS SNCF ET REGIME GENERAL;0;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9166;99;;PRESTATIONS D ASS SNCF ET REGIME GENERAL;0;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9167;99;;PRESTATIONS D ASS SNCF ET REGIME GENERAL;0;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9168;99;;PRESTATIONS D ASS SNCF ET REGIME GENERAL;0;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9169;99;;PRESTATIONS D ASS SNCF ET REGIME GENERAL;0;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9170;99;;PRESTATIONS D ASS SNCF ET REGIME GENERAL;0;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9191;99;;TICKET MODERATEUR - PREVENTION BUCCO-DENTAIRE;0;9;99;0;;0;;1;Z;;0;22;;;0
9201;99;EEP;ENTRETIEN EVALUATION PSYCHOLOGUE;0;9;99;0;;0;;1;C;20;0;1;;;0
9202;99;APS;ACCOMPAGNEMENT PSYCHOLOGIQUE DE SOUTIEN;0;9;99;0;;0;;1;C;20;0;1;;;0
9203;99;PSS;PSYCHOTHERAPIE STRUCTUREE;0;9;99;0;;0;;1;C;20;0;1;;;0
9204;99;DMS;DEPISTAGE MALADIES SURCHARGE-DYSLIPEMIE;0;9;99;0;;0;;1;Z;20;0;20;;;0
9205;99;DCA;DEPISTAGE CONDUITE ADDICTIVE;0;9;99;0;;0;;1;Z;20;0;20;;;0
9206;99;DAM;DEPISTAGE AMIANTE;0;9;99;0;;0;;1;Z;20;0;20;;;0
9207;99;DSU;DEPISTAGE SURDITE;0;9;99;0;;0;;1;Z;20;0;20;;;0
9211;99;VCC/VAC;VACCIN (MILITAIRES) / VACCIN GRIPPE (CRPCEN);0;9;99;0;;0;;1;Z;21;0;5;;;0
9221;99;TDF;TEST DE DEPISTAGE RAPIDE (FOURNISSEUR);0;9;99;0;;0;;0;Z;21;0;0;;;0
9311;99;BD4;DEPISTAGE DU CANCER COLO-RECTAL;0;9;99;0;;0;;1;Z;21;0;5;;;0
9312;99;;DEPISTAGE DU CANCER DU SEIN (PREVENTION MALADIE);0;9;99;0;;0;;1;Z;;0;20;;Saisie manuelle Qualiflux;0
9313;99;BD3;FRAIS DE LECTURE POUR MAMMOGRAPHIE;0;9;99;0;;0;;0;Z;21;0;0;;;0
9318;99;;ANALYSES DEPISTAGE CANCER UTERUS (PREVENTION MALADIE);0;9;99;0;;0;;1;Z;;0;20;;Saisie manuelle Qualiflux;0
9319;99;;PRELEVEMENTS DEPISTAGE CANCER UTERUS (PREVENTION MALADIE);0;9;99;0;;0;;1;Z;;0;20;;Saisie manuelle Qualiflux;0
9411;99;;CONSULTATION HYGIENE BUCCO-DENTAIRE;0;9;99;0;;0;;1;Z;;0;20;;Saisie manuelle Qualiflux;0
9412;99;;HYGIENE BUCCO-DENTAIRE N91 (SCELLEMENT D  UNE MOLAIRE);0;9;99;0;;0;;1;Z;;0;20;;Saisie manuelle Qualiflux;0
9413;99;;HYGIENE BUCCO-DENTAIRE N92 (SCELLEMENT DE DEUX MOLAIRES);0;9;99;0;;0;;1;Z;;0;20;;Saisie manuelle Qualiflux;0
9414;99;;HYGIENE BUCCO-DENTAIRE N93 (SCELLEMENT DE TROIS MOLAIRES);0;9;99;0;;0;;1;Z;;0;20;;Saisie manuelle Qualiflux;0
9415;99;;HYGIENE BUCCO-DENTAIRE N94 (SCELLEMENT DE QUATRE MOLAIRES);0;9;99;0;;0;;1;Z;;0;20;;Saisie manuelle Qualiflux;0
9421;99;BDC;PREVENTION BUCCO-DENTAIRE: CONSULTATION;0;9;99;0;;1;;1;Z;20;0;20;;;0
9422;99;BR2;PREVENTION BUCCO-DENTAIRE: RADIO DEUX CLICHES;0;9;99;0;;1;;1;Z;20;0;20;;;0
9423;99;BR4;PREVENTION BUCCO-DENTAIRE: RADIO QUATRE CLICHES;0;9;99;0;;1;;1;Z;20;0;20;;;0
9424;99;RIN;PREVENTION BUCCO-DENTAIRE: RADIO EN IMAGERIE NUMERISEE;0;9;99;0;;0;;1;Z;;0;20;;fermé le 28/02/2005;0
9425;99;;TM POUR DC (MSA);0;9;99;0;;0;;1;Z;;0;22;;Specifique NTEIR;0
9426;99;;TM POUR SC(MSA);0;9;99;0;;0;;1;Z;;0;22;;Specifique NTEIR;0
9427;99;;TM POUR Z(MSA);0;9;99;0;;0;;1;Z;;0;22;;Specifique NTEIR;0
9429;99;BD2;CAMPAGNE BUCCO DENTAIRE MOCALES;0;9;99;0;;0;;1;Z;20;0;20;;;0
9430;99;;TM DE L'ACTE DE VACCINATION GRIPPE A/H1N1;0;9;99;0;;0;;1;Z;;0;22;;fermé le 30/09/2010;0
9431;99;PES;PREVENTION ENTRETIEN DE SANTE;0;9;99;0;;0;;1;Z;20;0;20;;;0
9432;99;;TM DES INDEMNITES DE DEPLACEMENTS ID et MD;0;9;99;0;;0;;1;Z;;0;22;;;0
9433;99;;TM DE LA RETINOPATHIE DIABETIQUE;0;9;99;0;;0;;1;Z;;0;22;;;0
9434;99;DCC;ACTE DE DEPISTAGE DU CANCER COLORECTAL;0;9;99;0;;1;;1;Z;20;0;4;;;0
9511;99;BDS/EDS;EXAMEN ET BILAN DE SANTE;0;9;99;0;;0;;0;Z;;0;0;;;0
9512;99;BD5;AUTRES ACTIONS COLLECTIVES DE PREVENTION;0;9;99;0;;0;;0;Z;21;0;0;;;0
9521;99;PDI;ACTES DE PREVENTION;1;9;99;0;;0;;0;Z;21;0;0;;;0
9566;99;TNS;TRAITEMENT NICOTINIQUE DE SUBSTITUTION;1;9;99;0;;1;;1;Z;21;0;30;;fermé le 31/12/2018;0
9567;99;RSO;REMUNERATION ADHESION SOPHIA (PREVENTION);0;9;99;0;;0;;1;Z;20;0;47;;La prestation 9567 est remplace par 1142;0
9568;99;RSR;REMUNERATION RENOUVELLEMENT SOPHIA (PREVENTION);0;9;99;0;;0;;1;Z;20;0;47;;La prestation 9568 est  remplace par 1143;0
9569;99;RAD;RETOUR DOM. INSUFFISANT CARDIAQUE;0;9;99;0;;0;;1;Z;20;0;3;;;0
9570;99;BPC;BRONCHO-PNEUMOPATHIE CHRONIQUE OBSTRUCTIVE;0;9;99;0;;0;;1;Z;20;1;3;;;0
9601;99;MCP;MUTUELLE CHAMBRE PARTICULIERE (CAVIMAC);0;9;99;0;;0;;0;Z;;0;0;;fermé le 13/04/2003;0
9602;99;MFM;FORFAIT DE SOINS INFIRMIERS MUTUELLE SECTEUR MEDICAL (CAVIMAC);0;9;99;0;;0;;0;Z;;0;0;;" fermé le 13/04/2003";0
9603;99;MFR;FORFAIT DE SOINS INFIRMIERS MUTUELLE SECTEUR REPOS CONVALESCENCE (CAVIMAC);0;9;99;0;;0;;0;Z;;0;0;;fermé le 13/04/2003;0
9604;99;MLS;MUTUELLE LONG SEJOUR;0;9;99;0;;0;;0;Z;;0;0;;fermé le 13/04/2003;0
9701;99;SSU;COMPLEMENT D ACTION SOCIALE APPAREIL DE SURDITE (CLERCS ET EMPLOYES DE NOTAIRES, PORT AUTONOME DE BORDEAUX);0;9;99;0;;0;;1;Z;21;0;19;;;0
9702;99;;COMPLEMENT D ACTION SOCIALE BRIDGE (CLERCS ET EMPLOYES DE NOTAIRES);0;9;99;0;;0;;0;Z;;0;0;;Autre regime NEC;0
9703;99;SDO;COMPLEMENT D ACTION SOCIALE DENTAIRE (CLERCS ET EMPLOYES DE NOTAIRES);0;9;99;0;;0;;1;Z;20;0;49;;;0
9704;99;ASP;COMPLEMENT D ACTION SOCIALE PROTHESES DENTAIRES (CLERCS ET EMPLOYES DE NOTAIRES, PORT AUTONOME DE BORDEAUX);0;9;99;0;;0;;1;Z;20;0;38;;;0
9705;99;SSP;COMPLEMENT D ACTION SOCIALE DENTAIRE ALSACE MOSELLE (CLERCS ET EMPLOYES DE NOTAIRES);0;9;99;0;;0;;0;Z;21;0;0;;;0
9706;99;SOL;COMPLEMENT D ACTION SOCIALE OPTIQUE (CLERCS ET EMPLOYES DE NOTAIRES);0;9;99;0;;0;;1;Z;21;0;19;;;0
9707;99;SOE;COMPLEMENT D ACTION SOCIALE OPTIQUE, ENFANT DE MOINS DE 16 ANS (CLERCS ET EMPLOYES DE NOTAIRES);0;9;99;0;;0;;1;Z;21;0;19;;;0
9708;99;SOM;COMPLEMENT D ACTION SOCIALE MONTURES (CLERCS ET EMPLOYES DE NOTAIRES, PORT AUTONOME DE BORDEAUX);0;9;99;0;;0;;1;Z;21;0;19;;;0
9709;99;SOV;COMPLEMENT D ACTION SOCIALE VERRES (CLERCS ET  EMPLOYES DE NOTAIRES, PORT AUTONOME DE BORDEAUX);0;9;99;0;;0;;1;Z;21;0;19;;;0
9710;99;;COMPLEMENT D ACTION SOCIALE LENTILLES (CLERCS ET EMPLOYES DE NOTAIRES, PORT AUTONOME DE BORDEAUX);0;9;99;0;;0;;1;Z;;0;19;;Autre regime NEC;0
